日期,日产气量,日产水量,井底流压,地层压力,累积产气量/104m3
2017/2/17,27.8229,53.514168,65.6863856,63.73643599,8064.893
2017/2/18,27.807,55.41544,65.67121109,63.72676479,8092.7
2017/2/19,27.9277,60.665784,65.88529106,63.71708043,8120.6277
2017/2/20,27.9554,59.853568,65.79430747,63.70740355,8148.5831
2017/2/21,27.808,62.59536,65.86211636,63.6977538,8176.3911
2017/2/22,27.6894,61.804848,65.75467884,63.68815111,8204.0805
2017/2/23,27.6239,63.000088,65.7534762,63.6786198,8231.7044
2017/2/24,27.4359,65.565128,65.80498702,63.66907294,8259.1403
2017/2/25,27.1107,66.271144,65.79339678,63.65948418,8286.251
2017/2/26,26.9536,67.653712,65.80504147,63.64990186,8313.2046
2017/2/27,26.7893,70.626856,65.88653528,63.64030016,8339.9939
2017/2/28,26.659,68.40728,65.74098566,63.63070739,8366.6529
2017/3/1,26.3979,70.658168,65.79716482,63.62115248,8393.0508
2017/3/2,26.3002,71.415984,65.78023657,63.61162141,8419.351
2017/3/3,26.0799,71.693608,65.76030865,63.60211471,8445.4309
2017/3/4,25.914,71.47688,65.70488959,63.59262816,8471.3449
2017/3/5,25.7375,71.801,65.66317455,63.58316378,8497.0824
2017/3/6,25.59,72.2728,65.63769279,63.57371049,8522.6724
2017/3/7,25.52,72.2784,65.58692004,63.56428533,8548.1924
2017/3/8,25.36,72.2212,65.55013863,63.55487142,8573.5524
2017/3/9,25.3,75.836,65.65965163,63.54542687,8598.8524
2017/3/10,0,0,60.0553709,63.54542687,8598.8524
2017/3/11,25.13,75.3196,65.52647729,63.53602296,8623.9824
2017/3/12,25.08,75.8536,65.48728463,63.52662277,8649.0624
2017/3/13,25.14,77.4388,65.49811715,63.51721782,8674.2024
2017/3/14,24.7,78.044,65.50224414,63.50787706,8698.9024
2017/3/15,24.61,78.6112,65.47917608,63.49856093,8723.5124
2017/3/16,24.51,78.5392,65.43945091,63.48925595,8748.0224
2017/3/17,24.4,79.198,65.41133236,63.47999395,8772.4224
2017/3/18,24.22,78.0824,65.3423788,63.47070642,8796.6424
2017/3/19,24.14,79.7788,65.3703479,63.46140201,8820.7824
2017/3/20,24.17,80.3864,65.36191879,63.4521034,8844.9524
2017/3/21,24.1,84.102,65.47964144,63.44280411,8869.0524
2017/3/22,24.03,85.3676,65.4982911,63.43349446,8893.0824
2017/3/23,25.27,87.7684,65.46343992,63.4240756,8918.3524
2017/3/24,24.38,87.9296,65.51333556,63.41474307,8942.7324
2017/3/25,25.07,87.7844,65.40266979,63.40536253,8967.8024
2017/3/26,25.32,86.5844,65.28610238,63.39598218,8993.1224
2017/3/27,25.28,87.7076,65.28229094,63.38658904,9018.4024
2017/3/28,25.29,87.6468,65.24553648,63.37716554,9043.6924
2017/3/29,25.38,86.0096,65.11215962,63.36769094,9069.0724
2017/3/30,25.32,84.9344,65.02573351,63.35822482,9094.3924
2017/3/31,25.27,83.3384,64.97120175,63.34876536,9119.6624
2017/4/1,25.18,82.7056,64.81701293,63.33931297,9144.8424
2017/4/2,25.08,81.5036,64.72738894,63.32986145,9169.9224
2017/4/3,24.91,82.6972,64.70406304,63.3204307,9194.8324
2017/4/4,24.65,84.698,64.76885602,63.31103158,9219.4824
2017/4/5,24.6,85.812,64.76656675,63.30163639,9244.0824
2017/4/6,24.29,83.6968,64.81079761,63.29227949,9268.3724
2017/4/7,24.53,85.8676,64.68598763,63.28288219,9292.9024
2017/4/8,24.33,85.8636,64.64762862,63.27348742,9317.2324
2017/4/9,24.2,83.494,64.49789484,63.26411521,9341.4324
2017/4/10,24.24,84.8008,64.50813656,63.2547581,9365.6724
2017/4/11,24.12,85.6004,64.52110882,63.24543247,9389.7924
2017/4/12,24.03,85.7676,64.48108955,63.2361139,9413.8224
2017/4/13,20.89,74.3288,64.58903802,63.22707729,9434.7124
2017/4/14,22.21,112.0432,65.05858077,63.217906,9456.9224
2017/4/15,23.23,93.1416,64.36747319,63.20863555,9480.1524
2017/4/16,23.2,85.704,64.06807334,63.19936629,9503.3524
2017/4/17,23.06,93.3852,64.4197883,63.19014965,9526.4124
2017/4/18,23.05,93.756,64.3817154,63.18091939,9549.4624
2017/4/19,22.92,89.1664,64.15512541,63.17169365,9572.3824
2017/4/20,22.9,92.768,64.29845404,63.16245493,9595.2824
2017/4/21,22.89,91.8488,64.20209888,63.15327373,9618.1724
2017/4/22,22.58,96.8336,64.44210719,63.14412556,9640.7524
2017/4/23,22.64,97.9088,64.42714398,63.13496779,9663.3924
2017/4/24,22.67,96.8364,64.35278922,63.12580268,9686.0624
2017/4/25,22.48,96.9116,64.32385444,63.11666755,9708.5424
2017/4/26,22.44,98.7248,64.37727988,63.10756814,9730.9824
2017/4/27,22.23,94.4916,64.11094238,63.09850877,9753.2124
2017/4/28,22.11,93.4912,64.06907786,63.08942548,9775.3224
2017/4/29,21.81,95.2252,64.12114124,63.08039512,9797.1324
2017/4/30,22,92.63,63.95379395,63.07131153,9819.1324
2017/5/1,21.96,93.6232,63.9600557,63.06223226,9841.0924
2017/5/2,21.88,95.7996,64.02617424,63.05316246,9862.9724
2017/5/3,21.75,92.81,63.82661381,63.0441157,9884.7224
2017/5/4,21.62,88.8304,63.62361445,63.03508906,9906.3424
2017/5/5,21.66,89.5272,63.62881331,63.02605055,9928.0024
2017/5/6,21.54,90.7968,63.64820787,63.01703701,9949.5424
2017/5/7,21.39,91.9688,63.68997775,63.00804746,9970.9324
2017/5/8,21.28,91.0476,63.61675954,62.99906445,9992.2124
2017/5/9,21.26,90.3992,63.53269694,62.99005211,10013.4724
2017/5/10,21.27,91.8684,63.58961719,62.98103177,10034.7424
2017/5/11,21.2,94.654,63.64095691,62.97201895,10055.9424
2017/5/12,21.1,92.872,63.5263482,62.96300879,10077.0424
2017/5/13,21.31,92.1852,63.40817349,62.95391796,10098.3524
2017/5/14,21.27,91.4484,63.35647886,62.94487631,10119.6224
2017/5/15,21.12,95.8304,63.52812335,62.93583734,10140.7424
2017/5/16,20.98,91.3716,63.2813322,62.92681847,10161.7224
2017/5/17,20.78,92.5376,63.25372108,62.91779839,10182.5024
2017/5/18,20.95,92.194,63.14497994,62.90875869,10203.4524
2017/5/19,20.81,91.4352,63.09540687,62.89974782,10224.2624
2017/5/20,20.77,92.8384,63.11213652,62.89073089,10245.0324
2017/5/21,20.49,92.0508,63.0490867,62.88173697,10265.5224
2017/5/22,20.41,92.6472,63.04515183,62.87275345,10285.9324
2017/5/23,20.37,92.7104,62.95310843,62.86377743,10306.3024
2017/5/24,20.37,92.7204,62.93107185,62.85481278,10326.6724
2017/5/25,16.52,74.3184,62.10795175,62.84619542,10343.1924
2017/5/26,19.55,97.056,62.88405955,62.83730382,10362.7424
2017/5/27,20.23,96.7416,62.84273737,62.82835484,10382.9724
2017/5/28,20.16,97.5372,62.86990336,62.81941723,10403.1324
2017/5/29,20.01,98.6692,62.91569325,62.81047066,10423.1424
2017/5/30,19.9,99.188,62.91447017,62.80154706,10443.0424
2017/5/31,19.86,103.6612,63.11313733,62.79262417,10462.9024
2017/6/1,19.73,97.2916,62.77344496,62.78432994,10482.6324
2017/6/2,19.81,97.9452,62.80245936,62.77628207,10502.4424
2017/6/3,19.86,97.8512,62.73281168,62.76818931,10522.3024
2017/6/4,19.8,98.676,62.71536248,62.7600923,10542.1024
2017/6/5,19.69,96.4348,62.58069976,62.75200071,10561.7924
2017/6/6,19.68,97.8756,62.629948,62.74399482,10581.4724
2017/6/7,19.64,102.6888,62.8131121,62.7354305,10601.1124
2017/6/8,19.67,99.7464,62.60939942,62.72674789,10620.7824
2017/6/9,18.98,99.2916,62.64812608,62.71805628,10639.7624
2017/6/10,18.84,97.7028,62.54008714,62.70935762,10658.6024
2017/6/11,18.79,99.3968,62.57754787,62.70065866,10677.3924
2017/6/12,18.75,98.33,62.48718837,62.69195362,10696.1424
2017/6/13,18.64,96.8688,62.37938159,62.68326956,10714.7824
2017/6/14,18.4,97.188,62.37594832,62.67462773,10733.1824
2017/6/15,18.23,97.5116,62.35961612,62.6660262,10751.4124
2017/6/16,17.93,97.1156,62.30145697,62.65746786,10769.3424
2017/6/17,17.9,101.818,62.4907873,62.64890148,10787.2424
2017/6/18,17.78,102.9376,62.58611918,62.64035798,10805.0224
2017/6/19,18.22,105.2624,62.83004949,62.63172431,10823.2424
2017/6/20,18.2,104.294,62.37811838,62.62308455,10841.4424
2017/6/21,18.19,103.1048,62.28693941,62.61443965,10859.6324
2017/6/22,18.4,103.848,62.27842637,62.60577224,10878.0324
2017/6/23,18.27,105.0584,62.33263475,62.59712,10896.3024
2017/6/24,18.01,99.7792,62.11352619,62.58849354,10914.3124
2017/6/25,17.78,105.3576,62.33366748,62.57984842,10932.0924
2017/6/26,17.61,104.2212,62.22534562,62.57124841,10949.7024
2017/6/27,17.4,104.618,62.19357564,62.56270796,10967.1024
2017/6/28,17.3,105.166,62.22328777,62.55415947,10984.4024
2017/6/29,17.27,104.3584,62.20077661,62.54561164,11001.6724
2017/6/30,17.07,103.7644,62.17458463,62.53708763,11018.7424
2017/7/1,16.92,107.5664,62.28357406,62.52858937,11035.6624
2017/7/2,16.96,104.7532,62.13980716,62.52007921,11052.6224
2017/7/3,16.86,107.0012,62.20200079,62.51158129,11069.4824
2017/7/4,16.57,111.3344,62.48060249,62.50311103,11086.0524
2017/7/5,16.4,108.898,62.35702858,62.49460089,11102.4524
2017/7/6,16.16,110.4672,62.51895066,62.48610298,11118.6124
2017/7/7,16.46,114.0332,62.54738089,62.47759992,11135.0724
2017/7/8,16.58,115.6536,62.62956271,62.4690869,11151.6524
2017/7/9,16.56,112.0152,62.38155335,62.46058225,11168.2124
2017/7/10,16.76,114.2592,62.45126191,62.45204931,11184.9724
2017/7/11,16.99,110.9408,62.20941185,62.44348904,11201.9624
2017/7/12,17.14,109.1188,62.15754181,62.43491593,11219.1024
2017/7/13,17.09,109.6828,62.13075891,62.42634734,11236.1924
2017/7/14,17.11,109.6212,62.14522089,62.41776012,11253.3024
2017/7/15,17.05,109.396,62.11522644,62.40920442,11270.3524
2017/7/16,17.09,113.2528,62.25396371,62.4006513,11287.4424
2017/7/17,16.87,108.8804,62.06796935,62.39209981,11304.3124
2017/7/18,16.6,110.742,62.11129646,62.38360874,11320.9124
2017/7/19,16.22,108.6624,62.0881187,62.37518099,11337.1324
2017/7/20,16.22,107.2224,61.9556951,62.36672302,11353.3524
2017/7/21,15.98,105.9616,62.00398067,62.35827534,11369.3324
2017/7/22,15.93,110.2456,62.17632839,62.34982733,11385.2624
2017/7/23,15.74,105.7408,61.96043391,62.34136454,11401.0024
2017/7/24,15.49,105.6008,62.02903014,62.33290914,11416.4924
2017/7/25,15.49,101.0208,61.76873667,62.32444861,11431.9824
2017/7/26,15.35,104.432,62.00922387,62.31602243,11447.3324
2017/7/27,15.4,107.328,62.10455798,62.30756992,11462.7324
2017/7/28,15.35,104.992,61.92542562,62.29911902,11478.0824
2017/7/29,15.26,105.7992,62.11197145,62.29064756,11493.3424
2017/7/30,15.74,106.6608,61.87253894,62.28217193,11509.0824
2017/7/31,15.8,106.586,61.75915366,62.27369695,11524.8824
2017/8/1,15.9,106.588,61.74099127,62.26524188,11540.7824
2017/8/2,15.86,106.0612,61.75907588,62.25677396,11556.6424
2017/8/3,15.83,107.6536,61.82976382,62.24827684,11572.4724
2017/8/4,15.88,102.4196,61.51270893,62.23976303,11588.3524
2017/8/5,15.84,102.3728,61.53318265,62.2312701,11604.1924
2017/8/6,16.33,104.9136,61.50674051,62.2226026,11620.5224
2017/8/7,16.09,105.7028,61.6388255,62.21403685,11636.6124
2017/8/8,15.87,105.9704,61.67131641,62.20550449,11652.4824
2017/8/9,15.5,106.42,61.81871565,62.19700358,11667.9824
2017/8/10,14.77,104.7684,61.88445793,62.18867174,11682.7524
2017/8/11,15.7,106.904,61.76048982,62.18019714,11698.4524
2017/8/12,15.62,107.6704,61.75723193,62.17176071,11714.0724
2017/8/13,15.5,106.15,61.66698923,62.16334128,11729.5724
2017/8/14,15.59,105.3728,61.60897043,62.15492249,11745.1624
2017/8/15,15.74,106.5508,61.62668763,62.1464899,11760.9024
2017/8/16,15.78,105.8576,61.50911236,62.13803872,11776.6824
2017/8/17,15.59,107.1828,61.68322484,62.12960164,11792.2724
2017/8/18,15.62,105.8004,61.50846614,62.12116328,11807.8924
2017/8/19,15.63,105.0796,61.48958153,62.11274864,11823.5224
2017/8/20,15.67,106.0264,61.47110861,62.10432117,11839.1924
2017/8/21,15.62,108.3004,61.59640325,62.09589723,11854.8124
2017/8/22,15.53,107.0876,61.59370637,62.08748257,11870.3424
2017/8/23,15.55,106.716,61.44173021,62.07904068,11885.8924
2017/8/24,15.45,104.164,61.42638892,62.07060615,11901.3424
2017/8/25,15.33,105.0736,61.38715755,62.06218476,11916.6724
2017/8/26,15.25,106.58,61.47133468,62.05377651,11931.9224
2017/8/27,15.22,104.3324,61.37002884,62.04536408,11947.1424
2017/8/28,15.33,108.9936,61.54152911,62.03693884,11962.4724
2017/8/29,15.36,107.5612,61.56945054,62.02852192,11977.8324
2017/8/30,15.3,104.106,61.29811833,62.0201191,11993.1324
2017/8/31,15.24,106.4508,61.35300078,62.01170826,12008.3724
2017/9/1,15.16,105.6972,61.36059897,62.00329902,12023.5324
2017/9/2,15.17,104.3364,61.28307795,61.99489426,12038.7024
2017/9/3,14.59,107.5028,61.54775492,61.98654297,12053.2924
2017/9/4,14.28,106.6776,61.47451299,61.97822497,12067.5724
2017/9/5,14.31,103.1852,61.2787281,61.96990951,12081.8824
2017/9/6,0.9,6.788,64.2232334,61.96942733,12082.7824
2017/9/7,0,0,62.90793612,61.96942733,12082.7824
2017/9/8,0,0,62.88584526,61.96942733,12082.7824
2017/9/9,0,0,62.79747199,61.96942733,12082.7824
2017/9/10,0,0,62.76432798,61.96942733,12082.7824
2017/9/11,0,0,62.74223073,61.96942733,12082.7824
2017/9/12,0,0,62.75327948,61.96942733,12082.7824
2017/9/13,0,0,62.72013251,61.96942733,12082.7824
2017/9/14,0,0,62.6980333,61.96942733,12082.7824
2017/9/15,0,0,62.68698331,61.96942733,12082.7824
2017/9/16,0,0,62.66488262,61.96942733,12082.7824
2017/9/17,0,0,62.64278095,61.96942733,12082.7824
2017/9/18,0,0,62.63172974,61.96942733,12082.7824
2017/9/19,0,0,62.60962657,61.96942733,12082.7824
2017/9/20,0,0,62.60962657,61.96942733,12082.7824
2017/9/21,9.511,89.87912,51.03558381,61.96155504,12092.2934
2017/9/22,14.3541,138.411672,59.08600669,61.95311219,12106.6475
2017/9/23,16.5812,138.593504,60.12970755,61.94446727,12123.2287
2017/9/24,14.2781,137.737752,61.70428264,61.93649164,12137.5068
2017/9/25,14.3789,126.629688,61.33283876,61.92873102,12151.8857
2017/9/26,15.795,122.3464,60.73454756,61.92076906,12167.6807
2017/9/27,15.0249,121.048008,60.9734833,61.91285393,12182.7056
2017/9/28,15.3821,116.629432,60.77009405,61.90486687,12198.0877
2017/9/29,14.598,109.33216,60.73836419,61.89704449,12212.6857
2017/9/30,14.23,110.1916,59.71901452,61.88919814,12226.9157
2017/10/1,14.2218,119.212256,61.48371403,61.88136726,12241.1375
2017/10/2,14.0732,127.234144,61.98214198,61.87350225,12255.2107
2017/10/3,14.279,128.48768,61.89578496,61.86560537,12269.4897
2017/10/4,14.2213,130.412296,62.05390347,61.85770264,12283.711
2017/10/5,14.1012,132.531904,62.21331141,61.84980763,12297.8122
2017/10/6,14.5967,130.942264,61.95536676,61.84182713,12312.4089
2017/10/7,14.5531,132.315752,62.04283508,61.83382318,12326.962
2017/10/8,14.7236,129.042112,61.78596785,61.82578919,12341.6856
2017/10/9,14.3562,128.851504,61.86100942,61.81777144,12356.0418
2017/10/10,15.5382,129.706944,61.49087179,61.80975137,12371.58
2017/10/11,15.7912,128.386704,61.28174755,61.80181356,12387.3712
2017/10/12,15.8953,127.388376,61.05960809,61.79385659,12403.2665
2017/10/13,15.4268,124.675856,60.6759191,61.78595455,12418.6933
2017/10/14,15.1326,119.039392,60.42769606,61.77808062,12433.8259
2017/10/15,17.3845,119.90924,59.735641,61.76999865,12451.2104
2017/10/16,16.0131,120.818952,60.08122572,61.76203541,12467.2235
2017/10/17,16.2063,119.063496,59.93309215,61.75405795,12483.4298
2017/10/18,16.2239,118.802088,59.89151332,61.74598327,12499.6537
2017/10/19,16.1202,118.840384,59.89022656,61.7379053,12515.7739
