日期,产气量(104m3/d),产水量/m3/d,井底流压/MPa,地层压力/MPa
2017/6/2,69.12,11.5,58.26839645,59.76337498
2017/6/3,69.07,11.5,58.24222601,59.74423049
2017/6/4,69.02,11.5,58.22690148,59.72510002
2017/6/5,68.9,11.5,58.19446879,59.7059799
2017/6/6,69.01,11.5,58.20431457,59.68686606
2017/6/7,68.96,11.5,58.18899105,59.66761742
2017/6/8,68.76,11.5,58.18195878,59.64831088
2017/6/9,68.65,11.5,58.16129628,59.62879673
2017/6/10,68.43,11.5,58.07659723,59.60932574
2017/6/11,69.05,11.5,58.11028562,59.58979019
2017/6/12,69.02,11.5,58.10759464,59.57029625
2017/6/13,69.02,11.5,58.07505401,59.55082032
2017/6/14,68.95,11.5,58.05792915,59.53138171
2017/6/15,68.85,11.5,58.00557429,59.51197809
2017/6/16,68.84,11.5,57.98297942,59.49252385
2017/6/17,68.93,11.5,57.99104583,59.47305321
2017/6/18,68.84,11.5,57.98297942,59.45361176
2017/6/19,68.79,11.5,57.94595086,59.43415662
2017/6/20,68.59,11.5,57.92806589,59.41472062
2017/6/21,68.52,11.5,57.9109639,59.39529004
2017/6/22,68.43,11.5,57.83780814,59.37585021
2017/6/23,68.3,11.5,57.80451028,59.35646077
2017/6/24,68.3,11.5,57.82622394,59.33710258
2017/6/25,68.35,11.5,57.79810794,59.31772548
2017/6/26,68.51,11.5,57.79067328,59.29834318
2017/6/27,68.41,11.5,57.77088937,59.27896686
2017/6/28,68.32,11.5,57.76286373,59.25960886
2017/6/29,68.21,11.5,57.74220942,59.24037036
2017/6/30,68.15,11.5,57.70429378,59.22104568
2017/7/1,24.85,4.3,55.02273361,59.2032489
2017/7/2,0,,54.62676794,59.18638092
2017/7/3,0,,54.66616284,59.1695096
2017/7/4,0,,54.70555398,59.15266172
2017/7/5,0,,54.74494135,59.13577988
2017/7/6,0,,54.78432496,59.11893765
2017/7/7,0,,54.82370482,59.10207822
2017/7/8,0,,54.86308093,59.0852039
2017/7/9,0,,54.90245329,59.06839977
2017/7/10,0,,54.94182192,59.05156286
2017/7/11,0,,54.9811868,59.03474915
2017/7/12,0,,55.02054796,59.01795461
2017/7/13,50.08,8.5,56.76003645,59.00092864
2017/7/14,68.32,11.5,58.08852746,58.98386997
2017/7/15,68.07,11.5,57.99036787,58.96748997
2017/7/16,67.12,11.5,57.46110797,58.95153383
2017/7/17,66.61,11.5,57.42733233,58.935586
2017/7/18,66.54,11.5,57.45386314,58.91966648
2017/7/19,65.5,11.5,57.47279835,58.90379523
2017/7/20,65.04,11.5,57.43348102,58.88793593
2017/7/21,64.96,11.5,57.38309527,58.87111738
2017/7/22,64.95,11.5,57.38224396,58.85416259
2017/7/23,64.85,11.5,57.36284248,58.83726021
2017/7/24,64.84,11.5,57.32930621,58.82044861
2017/7/25,64.86,11.5,57.33100712,58.80363176
2017/7/26,64.7,11.5,57.29561913,58.78680544
2017/7/27,64.66,11.5,57.28132696,58.76863229
2017/7/28,64.53,11.5,57.27030737,58.74997217
2017/7/29,64.45,11.5,57.24173594,58.73131548
2017/7/30,64.42,11.5,57.23919818,58.71266854
2017/7/31,64.37,11.5,57.20226694,58.69370247
2017/8/1,64.36,11.5,57.17961796,58.67466438
2017/8/2,64.28,11.5,57.16195483,58.65563408
2017/8/3,64.21,11.5,57.14514154,58.63660542
2017/8/4,64.16,11.5,57.1191147,58.61755176
2017/8/5,64.12,11.5,57.10483663,58.59850359
2017/8/6,63.62,11.5,57.05192311,58.57950265
2017/8/7,64.04,11.5,57.08718958,58.5605271
2017/8/8,63.97,11.5,57.04857582,58.54157654
2017/8/9,64.08,11.5,57.03602952,58.5226186
2017/8/10,64.24,11.5,57.04953724,58.50367319
2017/8/11,64.12,11.5,57.03940352,58.48475581
2017/8/12,64.11,11.5,56.99493464,58.46584789
2017/8/13,64.14,11.5,56.98656098,58.44695994
2017/8/14,64.07,11.5,56.9697452,58.42807722
2017/8/15,63.99,11.5,56.97390706,58.40920298
2017/8/16,63.92,11.5,56.93528462,58.39037337
2017/8/17,63.93,11.5,56.90339921,58.3715876
2017/8/18,63.99,11.5,56.88663901,58.35278351
2017/8/19,63.93,11.5,56.88158011,58.33398233
2017/8/20,63.85,11.5,56.86393119,58.31519629
2017/8/21,63.77,11.5,56.83537657,58.29642424
2017/8/22,63.71,11.5,56.81941948,58.27764496
2017/8/23,63.66,11.5,56.81521848,58.25887738
2017/8/24,63.56,11.5,56.78499716,58.24011213
2017/8/25,63.43,11.5,56.75227032,58.22139426
2017/8/26,63.45,11.5,56.72119745,58.20266878
2017/8/27,63.46,11.5,56.72203557,58.18396298
2017/8/28,63.43,11.5,56.6976884,58.16526789
2017/8/29,63.43,11.5,56.66493758,58.14661937
2017/8/30,63.44,11.5,56.65485885,58.12798592
2017/8/31,63.49,11.5,56.62630257,58.10980869
2017/9/1,63.5,11.5,56.60530791,58.09116466
2017/9/2,63.47,11.5,56.59187135,58.07251626
2017/9/3,63.48,11.5,56.5817933,58.05388406
2017/9/4,63.45,11.5,56.56835635,58.03528332
2017/9/5,63.43,11.5,56.54484045,58.01669514
2017/9/6,63.37,11.5,56.52888632,57.99811837
2017/9/7,2.06,0.35,55.49084521,57.9974089
2017/9/8,0,,57.16861158,57.9974089
2017/9/9,0,,57.0790884,57.9974089
2017/9/10,0,,57.03432003,57.9974089
2017/9/11,0,,57.00074077,57.9974089
2017/9/12,0,,57.02312722,57.9974089
2017/9/13,0,,56.95596446,57.9974089
2017/9/14,0,,56.94476967,57.9974089
2017/9/15,0,,56.89998768,57.9974089
2017/9/16,0,,56.89998768,57.9974089
2017/9/17,0,,56.89998768,57.9974089
2017/9/18,0,,56.86639819,57.9974089
2017/9/19,0,,56.84400378,57.9974089
2017/9/20,0,,56.84400378,57.9845569
2017/9/21,33.5181,9,54.04946904,57.96957222
2017/9/22,71.7128,7,56.93550019,57.95519146
2017/9/23,70.8003,7,56.49207268,57.93834426
2017/9/24,69.9464,7,56.35825762,57.92103133
2017/9/25,69.7478,7,56.36158659,57.90356581
2017/9/26,69.663,11.5,56.37546842,57.88606669
2017/9/27,69.5577,11.5,56.36575577,57.86861237
2017/9/28,69.6324,11.5,56.36178656,57.8511655
2017/9/29,69.6159,11.5,56.34940588,57.83420854
2017/9/30,69.4505,11.5,56.31244065,57.81685459
2017/10/1,69.523,11.5,56.2974009,57.79951762
2017/10/2,69.4076,11.5,56.28676895,57.7822103
2017/10/3,69.313,11.5,56.26720306,57.76492287
2017/10/4,69.2361,11.5,56.22754474,57.74764303
2017/10/5,69.2719,11.5,56.20910889,57.73087475
2017/10/6,69.2641,11.5,56.19752803,57.7136616
2017/10/7,69.1955,11.5,56.16949283,57.69643951
2017/10/8,69.0592,11.5,56.15697713,57.67921799
2017/10/9,68.9979,11.5,56.14048867,57.66200071
2017/10/10,68.9532,11.5,56.11465652,57.64468838
2017/10/11,69.0238,11.5,56.08852847,57.62734182
2017/10/12,69.77,11.5,56.05961445,57.60998051
2017/10/13,69.7923,11.5,56.05082458,57.59264835
2017/10/14,69.725,11.5,56.03372019,57.57532941
2017/10/15,69.8334,11.5,56.02206368,57.55801962
2017/10/16,69.8595,11.5,56.00277114,57.54072839
2017/10/17,69.8621,11.5,55.98129463,57.52344323
2017/10/18,69.8359,11.5,55.95713942,57.50604561
2017/10/19,69.7095,11.5,55.94539613,57.48863275
2017/10/20,69.7077,11.5,55.93436774,57.47123874
2017/10/21,68.6596,11.5,55.93559378,57.45388867
2017/10/22,68.8668,11.5,55.88934503,57.43653776
2017/10/23,68.8511,11.5,55.86616175,57.41917229
2017/10/24,68.9888,11.5,55.85707176,57.40181664
2017/10/25,68.917,11.5,55.83960043,57.38446746
2017/10/26,68.8734,11.5,55.83559492,57.36712988
2017/10/27,68.8279,11.5,55.83141733,57.34982558
2017/10/28,69.0613,11.5,55.7985263,57.33260318
2017/10/29,69.123,11.5,55.78247488,57.31530839
2017/10/30,69.106,11.5,55.77003763,57.29804759
2017/10/31,69.0856,11.5,55.7572867,57.28080777
2017/11/1,69.0696,11.5,55.7340711,57.26357399
2017/11/2,69.0603,11.5,55.7223431,57.24630889
2017/11/3,68.9862,11.5,55.70464198,57.22905133
2017/11/4,68.931,11.5,55.699558,57.21180465
2017/11/5,68.9196,11.5,55.67676369,57.19457152
2017/11/6,68.4484,11.5,55.60087825,57.17735604
2017/11/7,69.0268,11.5,55.64315554,57.16011539
2017/11/8,68.991,11.5,55.63985357,57.14287862
2017/11/9,68.9857,11.5,55.61762033,57.12564518
2017/11/10,68.9583,11.5,55.60422094,57.10843441
2017/11/11,68.951,11.5,55.58180185,57.09122426
2017/11/12,68.9622,11.5,55.56108866,57.07401501
2017/11/13,68.9434,11.5,55.53760734,57.05682148
2017/11/14,68.9449,11.5,55.52687207,57.03962359
2017/11/15,68.9074,11.5,55.5125384,57.02240953
2017/11/16,68.8343,11.5,55.47317296,57.0052076
2017/11/17,68.7773,11.5,55.47879639,56.98799445
2017/11/18,68.764,11.5,55.47757151,56.97080465
2017/11/19,68.7891,11.5,55.53426148,56.95365021
2017/11/20,68.8465,11.5,55.53954774,56.93650979
2017/11/21,68.7851,11.5,55.52301778,56.91938421
2017/11/22,68.9264,11.5,55.55778653,56.90226147
2017/11/23,68.9113,11.5,55.52377232,56.88515126
2017/11/24,68.9061,11.5,55.46892049,56.86803977
2017/11/25,68.8847,11.5,55.42344509,56.85090593
2017/11/26,68.7178,11.5,55.40805585,56.83378445
2017/11/27,68.5486,11.5,55.38160999,56.81667412
2017/11/28,68.6829,11.5,55.35045174,56.79958124
2017/11/29,68.7632,11.5,55.31434259,56.78249237
2017/11/30,68.6489,11.5,55.31468356,56.76510111
2017/12/1,68.6639,11.5,55.27254894,56.74765327
2017/12/2,68.6134,11.5,55.20261372,56.7303329
2017/12/3,68.589,11.5,55.24388728,56.71303149
2017/12/4,68.6013,11.5,55.22325954,56.69577034
2017/12/5,68.6134,11.5,55.21349426,56.67851687
2017/12/6,68.5898,11.5,55.21131915,56.66133678
2017/12/7,68.5698,11.5,55.20947638,56.64412363
2017/12/8,68.509,11.5,55.21475907,56.62691107
2017/12/9,68.5353,11.5,55.13012614,56.60971421
2017/12/10,68.555,11.5,55.13194209,56.592525
2017/12/11,68.5233,11.5,55.11813783,56.57535059
2017/12/12,68.4355,11.5,55.11005043,56.5581904
2017/12/13,68.3306,11.5,55.07863065,56.54104172
2017/12/14,68.3584,11.5,55.07030271,56.52389799
2017/12/15,68.3484,11.5,55.05849785,56.50677296
2017/12/16,68.3152,11.5,55.08809984,56.48964195
2017/12/17,68.3561,11.5,55.08097583,56.47249292
2017/12/18,68.3165,11.5,55.0446783,56.45537016
2017/12/19,68.3185,11.5,55.04486224,56.43827044
2017/12/20,68.3129,11.5,55.06611804,56.42118399
2017/12/21,68.3064,11.5,55.02197804,56.40413723
2017/12/22,68.3216,11.5,54.92540126,56.38711782
2017/12/23,68.3014,11.5,54.91265396,56.37006786
2017/12/24,68.2708,11.5,54.89894894,56.35304993
2017/12/25,68.2415,11.5,54.93980206,56.33605406
2017/12/26,68.2247,11.5,55.00358029,56.3190721
2017/12/27,68.2422,11.5,54.96164094,56.30206864
2017/12/28,68.2491,11.5,54.91872645,56.28508098
2017/12/29,68.2241,11.5,54.93820166,56.26808269
2017/12/30,68.1376,11.5,54.96291657,56.25109312
2017/12/31,68.0707,11.5,54.93499793,56.23412836
2018/1/1,68.0791,11.5,54.91399013,56.2171576
2018/1/2,68.0429,11.5,54.87799766,56.20020472
2018/1/3,67.9884,11.5,54.84032376,56.1832574
2018/1/4,67.9458,11.5,54.77106359,56.16633167
2018/1/5,67.5722,11.5,54.73686075,56.14944098
2018/1/6,67.4984,11.5,54.73012485,56.13255664
2018/1/7,67.492,11.5,54.71864307,56.11565237
2018/1/8,67.4606,11.5,54.69398202,56.09874337
2018/1/9,67.5409,11.5,54.69041298,56.08183602
2018/1/10,67.3276,11.5,54.63825937,56.06494298
2018/1/11,67.0862,11.5,54.60540034,56.04809267
2018/1/12,67.0211,11.5,54.59949108,56.0312724
2018/1/13,68.1056,11.5,54.55702273,56.01443714
2018/1/14,68.2798,11.5,54.5404368,55.99760419
2018/1/15,67.6906,11.5,54.51885158,55.98078167
2018/1/16,67.9354,11.5,54.49776194,55.9639569
2018/1/17,67.9829,11.5,54.50213686,55.94713047
2018/1/18,67.9361,11.5,54.50872159,55.93031699
2018/1/19,67.9182,11.5,54.46349151,55.91351445
2018/1/20,67.9229,11.5,54.37675484,55.8967236
2018/1/21,67.9033,11.5,54.41853466,55.87995131
2018/1/22,67.9096,11.5,54.52807309,55.86318872
2018/1/23,67.8627,11.5,54.41479557,55.84643441
2018/1/24,67.8748,11.5,54.33962953,55.8296823
2018/1/25,67.8879,11.5,54.3190421,55.81303351
2018/1/26,67.8693,11.5,54.28463312,55.79635684
2018/1/27,67.3841,11.5,54.22912644,55.77973237
2018/1/28,67.4586,11.5,54.23595681,55.76314098
2018/1/29,66.9431,11.5,54.1888359,55.74655203
2018/1/30,67.0923,11.5,54.2460707,55.72990913
2018/1/31,67.3188,11.5,54.38670924,55.71316515
2018/2/1,67.402,11.5,54.20895854,55.69649599
2018/2/2,67.4221,11.5,54.1671845,55.67971037
2018/2/3,67.4012,11.5,54.19798082,55.66315221
2018/2/4,67.3216,11.5,54.17978038,55.64631256
2018/2/5,67.3347,11.5,54.15916959,55.62946158
2018/2/6,67.194,11.5,54.13537947,55.61272563
2018/2/7,67.1554,11.5,54.13184903,55.59606508
2018/2/8,67.2024,11.5,54.1252406,55.57938563
2018/2/9,67.1901,11.5,54.10229968,55.56277247
2018/2/10,67.1359,11.5,54.06461514,55.54617801
2018/2/11,67.1153,11.5,54.05182158,55.52960398
2018/2/12,66.7191,11.5,54.01567708,55.51302941
2018/2/13,67.0645,11.5,54.02535632,55.49646392
2018/2/14,67.105,11.5,54.01815089,55.48048043
2018/2/15,67.0688,11.5,54.00392922,55.46464858
2018/2/16,67.072,11.5,53.97149077,55.44882618
2018/2/17,66.9543,11.5,53.93890461,55.43301848
2018/2/18,66.9826,11.5,53.93057939,55.41722648
2018/2/19,67.0123,11.5,53.92238383,55.40143654
2018/2/20,66.9848,11.5,53.8762192,55.38566834
2018/2/21,67.0163,11.5,53.83545251,55.36990982
2018/2/22,69.8498,11.5,53.6539555,55.35398079
2018/2/23,70.7136,11.5,53.7261727,55.3382153
2018/2/24,70.6486,11.5,53.73075739,55.32246749
2018/2/25,70.5362,11.5,53.75251635,55.30673111
2018/2/26,70.5336,11.5,53.74139435,55.29100085
2018/2/27,70.5825,11.5,53.72437202,55.27527012
2018/2/28,70.56,11.5,53.70045742,55.25954582
2018/3/1,70.6138,11.5,53.68391286,55.243805
2018/3/2,70.7087,11.5,53.69309077,55.22805456
2018/3/3,70.5954,11.5,53.67126367,55.21231838
2018/3/4,70.5779,11.5,53.65870129,55.19658151
2018/3/5,70.598,11.5,53.63890154,55.18085671
2018/3/6,70.6524,11.5,53.63329251,55.16512756
2018/3/7,70.64,11.5,53.61035093,55.14940986
2018/3/8,70.66,11.5,53.56880324,55.13368443
2018/3/9,70.5,11.5,53.59681418,55.11794074
2018/3/10,70.54,11.5,53.56806205,55.102191
2018/3/11,70.53,11.5,53.5453496,55.08645735
2018/3/12,70.48,11.5,53.54051576,55.07072355
2018/3/13,70.45,11.5,53.50499473,55.05505969
2018/3/14,70.49,11.5,53.50886167,55.03938256
2018/3/15,70.45,11.5,53.49412048,55.02369844
2018/3/16,70.44,11.5,53.47140489,55.00802245
2018/3/17,70.43,11.5,53.44868856,54.99236435
2018/3/18,70.47,11.5,53.44168275,54.97670902
2018/3/19,70.47,11.5,53.40905898,54.96106347
2018/3/20,70.41,11.5,53.39237802,54.94536449
2018/3/21,70.46,11.5,53.3972162,54.92963181
2018/3/22,70.45,11.5,53.3853732,54.9139093
2018/3/23,70.38,11.5,53.37860055,54.89819363
2018/3/24,70.34,11.5,53.3421029,54.88248242
2018/3/25,70.29,11.5,53.34814704,54.86678357
2018/3/26,70.27,11.5,53.31358117,54.85106965
2018/3/27,70.25,11.5,53.31164864,54.83534748
2018/3/28,70.29,11.5,53.29375853,54.81963767
2018/3/29,70.33,11.5,53.2649946,54.80393433
2018/3/30,70.28,11.5,53.28191359,54.78822827
2018/3/31,70.19,11.5,53.26233702,54.77246466
2018/4/1,70.22,11.5,53.25435627,54.75670257
2018/4/2,70.13,11.5,53.23478304,54.74093649
2018/4/3,70.11,11.5,53.22197166,54.72517561
2018/4/4,70.04,11.5,53.20433565,54.70942949
2018/4/5,70.29,11.5,53.21761095,54.69367459
2018/4/6,70.14,11.5,53.15958438,54.67794436
2018/4/7,70.13,11.5,53.16949892,54.66221987
2018/4/8,70.14,11.5,53.12694129,54.6464945
2018/4/9,70.04,11.5,53.12816082,54.6307554
2018/4/10,69.97,11.5,53.11052172,54.61502021
2018/4/11,69.93,11.5,53.09577949,54.5992902
2018/4/12,69.91,11.5,53.08296648,54.58357877
2018/4/13,69.88,11.5,53.06918921,54.56787859
2018/4/14,69.96,11.5,53.01160107,54.55219311
2018/4/15,69.89,11.5,52.96130088,54.53650254
2018/4/16,69.9,11.5,52.99492276,54.5208285
2018/4/17,69.85,11.5,53.00098388,54.50517926
2018/4/18,69.81,11.5,52.98624037,54.48952674
2018/4/19,69.79,11.5,52.9625386,54.47384821
2018/4/20,69.76,11.5,52.95964666,54.45822727
2018/4/21,69.74,11.5,52.94683165,54.4425893
2018/4/22,69.61,11.5,52.92342493,54.42696216
2018/4/23,69.53,11.5,52.91573147,54.41133613
2018/4/24,69.56,11.5,52.88594443,54.39571984
2018/4/25,69.58,11.5,52.85519746,54.38010301
2018/4/26,69.54,11.5,52.84045687,54.36449407
2018/4/27,69.47,11.5,52.84461622,54.34888752
2018/4/28,69.46,11.5,52.83276285,54.33329746
2018/4/29,69.42,11.5,52.80713312,54.31771309
2018/4/30,69.38,11.5,52.80329004,54.30213659
2018/5/1,69.34,11.5,52.78855487,54.28657217
2018/5/2,69.34,11.5,52.76676642,54.27101343
2018/5/3,69.3,11.5,52.75203082,54.25546712
2018/5/4,69.29,11.5,52.7401757,54.23993051
2018/5/5,69.13,11.5,52.7030358,54.22441363
2018/5/6,69.19,11.5,52.69789127,54.20890278
2018/5/7,69.17,11.5,52.68507595,54.193391
2018/5/8,69.15,11.5,52.67226051,54.17789255
2018/5/9,69.13,11.5,52.64854697,54.16240853
2018/5/10,69.15,11.5,52.62866962,54.14693014
2018/5/11,69.02,11.5,52.60530659,54.13145849
2018/5/12,69.04,11.5,52.60722291,54.1159817
2018/5/13,69.03,11.5,52.59536501,54.10051676
2018/5/14,68.91,11.5,52.58387451,54.0850591
2018/5/15,68.88,11.5,52.5701029,54.0696058
2018/5/16,68.73,11.5,52.56667275,54.05415557
2018/5/17,68.73,11.5,52.5557689,54.0387148
2018/5/18,68.96,11.5,52.50145167,54.02328057
2018/5/19,68.94,11.5,52.4995349,54.0078536
2018/5/20,68.84,11.5,52.50086163,53.99692751
2018/5/21,68.78,11.5,52.47331501,53.98600196
2018/5/22,68.9,11.5,52.44119058,53.97511415
2018/5/23,68.85,11.5,52.41459303,53.9641924
2018/5/24,68.79,11.5,52.40884681,53.95327647
2018/5/25,68.74,11.5,52.40406177,53.94236782
2018/5/26,68.8,11.5,52.39889991,53.93144967
2018/5/27,68.83,11.5,52.35815682,53.91899922
2018/5/28,68.85,11.5,52.3600741,53.90596007
2018/5/29,68.77,11.5,52.34150283,53.89295151
2018/5/30,68.81,11.5,52.32352593,53.87890598
2018/5/31,68.76,11.5,52.29692289,53.86453661
2018/6/1,68.76,0,56.47735657,53.85210372
2018/6/2,0,,53.25682252,53.84101806
2018/6/3,0,,53.23423256,53.82993078
2018/6/4,0,,53.17775198,53.81886794
2018/6/5,0,,53.27941118,53.80780875
2018/6/6,0,0,53.14385972,53.79674285
2018/6/7,0,,53.12126329,53.78566842
2018/6/8,60.41,9.5,52.1028029,53.77377226
2018/6/9,70.09,11.5,52.78472963,53.76106688
2018/6/10,68.46,11.5,52.25732023,53.74839178
2018/6/11,68.21,11.5,52.24440639,53.73575221
2018/6/12,68.15,11.5,52.21687209,53.72273852
2018/6/13,68.02,11.5,52.22635326,53.70875085
2018/6/14,68.01,11.5,52.23632032,53.69387599
2018/6/15,68.06,11.5,52.23015012,53.67903857
2018/6/16,67.81,11.5,52.20645298,53.66344777
2018/6/17,67.02,11.5,52.13209089,53.64797806
2018/6/18,67.05,11.5,52.12397116,53.63257194
2018/6/19,67.04,11.5,52.10117557,53.61717615
2018/6/20,66.86,11.5,52.09526318,53.60178033
2018/6/21,66.78,11.5,52.06592501,53.58637812
2018/6/22,66.78,11.5,52.03312502,53.57098532
2018/6/23,66.79,11.5,52.02312586,53.55561574
2018/6/24,66.76,11.5,52.0093892,53.54025519
2018/6/25,66.72,11.5,51.98378421,53.52496068
2018/6/26,66.63,11.5,51.96444777,53.50959061
2018/6/27,66.61,11.5,51.95164575,53.49423392
2018/6/28,66.54,11.5,51.93418166,53.4788616
2018/6/29,66.46,11.5,51.91579055,53.46348597
2018/6/30,66.48,11.5,51.89577613,53.44809126
2018/7/1,66.47,11.5,51.87296673,53.4328349
2018/7/2,66.48,11.5,51.86295976,53.41761346
2018/7/3,66.49,11.5,51.82013583,53.40249164
2018/7/4,66.15,11.5,51.82132577,53.38734705
2018/7/5,66.12,11.5,51.79665407,53.37220399
2018/7/6,66.08,11.5,51.77105371,53.35707206
2018/7/7,66.03,11.5,51.76641683,53.34194981
2018/7/8,66,11.5,51.74174398,53.32683497
2018/7/9,65.99,11.5,51.70797745,53.31171938
2018/7/10,65.96,11.5,51.72709037,53.29661318
2018/7/11,65.89,11.5,51.67681524,53.28151058
2018/7/12,65.59,11.5,51.70384681,53.26642044
2018/7/13,65.58,11.5,51.68102105,53.25134058
2018/7/14,65.52,11.5,51.67549231,53.23626449
2018/7/15,65.48,11.5,51.67180905,53.22119434
2018/7/16,65.46,11.5,51.65901433,53.20612994
2018/7/17,65.33,11.5,51.62514787,53.19107798
2018/7/18,65.26,11.5,51.59680378,53.17603719
2018/7/19,65.09,11.5,51.60312777,53.16099997
2018/7/20,65.04,11.5,51.58758967,53.14598133
2018/7/21,65.19,11.5,51.56846171,53.13096968
2018/7/22,65.21,11.5,51.54838133,53.11596485
2018/7/23,65.11,11.5,51.53920458,53.10096936
2018/7/24,65.14,11.5,51.50907823,53.08596749
2018/7/25,65.24,11.5,51.5073047,53.07097424
2018/7/26,65.28,11.5,51.47810902,53.05664397
2018/7/27,65.2326,11.5,51.4627901,53.04161004
2018/7/28,65.1755,11.5,51.44658106,53.02661207
2018/7/29,65.1401,11.5,51.44332825,53.01162786
2018/7/30,65.0056,11.5,51.40905981,52.99664966
2018/7/31,65.0111,11.5,51.38763968,52.98165308
2018/8/1,65.0158,11.5,51.38807093,52.96665059
2018/8/2,65.0123,11.5,51.37678732,52.95163589
2018/8/3,65.0179,11.5,51.37730124,52.93657937
2018/8/4,64.7849,11.5,51.34498679,52.92155485
2018/8/5,64.657,11.5,51.32232831,52.90654151
2018/8/6,64.6325,11.5,51.30912293,52.89154315
2018/8/7,64.6294,11.5,51.28690343,52.87655877
2018/8/8,64.6578,11.5,51.2785301,52.86158608
2018/8/9,64.6638,11.5,51.2571423,52.84662617
2018/8/10,64.6619,11.5,51.2460003,52.83285886
2018/8/11,64.6922,11.5,51.23780353,52.81792951
2018/8/12,64.6938,11.5,51.21601361,52.80298978
2018/8/13,65.4875,11.5,51.28906046,52.78832751
2018/8/14,65.5376,11.5,51.28274182,52.77373099
2018/8/15,65.5201,11.5,51.27016405,52.75910144
2018/8/16,65.143,11.5,51.21340602,52.7442075
2018/8/17,63.8211,11.5,51.0817315,52.73084824
2018/8/18,63.1827,11.5,51.02424385,52.71600261
2018/8/19,63.2038,11.5,50.99316747,52.70112169
2018/8/20,63.1651,11.5,51.00068688,52.68625655
2018/8/21,63.4929,11.5,51.01915504,52.67141767
2018/8/22,64.4577,11.5,51.06277474,52.65657362
2018/8/23,65.1731,11.5,51.11751662,52.64173148
2018/8/24,64.4795,11.5,51.0537945,52.62688616
2018/8/25,65.0996,11.5,51.11073466,52.61197919
2018/8/26,65.1352,11.5,51.08112709,52.59713378
2018/8/27,65.3356,11.5,51.08869095,52.5822899
2018/8/28,65.3174,11.5,51.06508271,52.56746124
2018/8/29,65.1917,11.5,51.05345455,52.55265385
2018/8/30,65.2516,11.5,51.04803039,52.53785725
2018/8/31,65.332,11.5,51.02258726,52.52305792
2018/9/1,65.355,11.5,50.99183312,52.50826875
2018/9/2,65.2903,11.5,50.98583591,52.49348317
2018/9/3,65.2388,11.5,51.00299327,52.4786981
2018/9/4,65.0962,11.5,50.95691094,52.46391743
2018/9/5,64.9589,11.5,50.95520229,52.44939358
2018/9/6,65.013,11.5,50.90535784,52.43511026
2018/9/7,65.2067,11.5,50.89037811,52.4206304
2018/9/8,65.168,11.5,50.87582771,52.40615941
2018/9/9,65.1228,11.5,50.87164267,52.39170248
2018/9/10,65.0463,11.5,50.8426306,52.37726701
2018/9/11,65.0119,11.5,50.81751332,52.362708
2018/9/12,64.8758,11.5,50.80493974,52.34799981
2018/9/13,64.621,11.5,50.80341185,52.33331055
2018/9/14,64.5962,11.5,50.79015821,52.31862632
2018/9/15,64.7681,11.5,50.7840351,52.30395783
2018/9/16,64.4473,11.5,50.74355679,52.2892972
2018/9/17,64.4676,11.5,50.73444378,52.27464432
2018/9/18,64.4258,11.5,50.73060725,52.26000163
2018/9/19,64.3785,11.5,50.70431342,52.24536683
2018/9/20,64.3571,11.5,50.70235086,52.23073935
2018/9/21,64.3798,11.5,50.68247699,52.21613159
2018/9/22,64.2217,11.5,50.66798722,52.20158371
2018/9/23,64.0241,11.5,50.61697367,52.1871607
2018/9/24,64.15,11.5,50.62848266,52.1727268
2018/9/25,64.1224,11.5,50.61497594,52.15835021
2018/9/26,64.1478,11.5,50.57337223,52.1446776
2018/9/27,64.101,11.5,50.5581057,52.13068684
2018/9/28,64.0754,11.5,50.54478001,52.11598433
2018/9/29,64.2547,11.5,50.55022531,52.10129839
2018/9/30,64.2831,11.5,50.54185072,52.0866221
2018/10/1,64.2673,11.5,50.51843849,52.07195686
2018/10/2,64.1839,11.5,50.49980434,52.05730235
2018/10/3,63.977,11.5,50.48085786,52.0426599
2018/10/4,64.256,11.5,50.48445679,52.02802361
2018/10/5,64.405,11.5,50.46521469,52.01339124
2018/10/6,64.5012,11.5,50.45212015,51.99875378
2018/10/7,64.4031,11.5,50.44307972,51.9841325
2018/10/8,64.3944,11.5,50.43129826,51.9695174
2018/10/9,64.354,11.5,50.39463535,51.95491205
2018/10/10,64.3138,11.5,50.3799527,51.94031626
2018/10/11,64.2871,11.5,50.39946001,51.92572596
2018/10/12,64.2237,11.5,50.37166464,51.91114869
2018/10/13,64.2074,11.5,50.33721543,51.89656603
2018/10/14,64.2116,11.5,50.31563388,51.88161939
2018/10/15,64.1926,11.5,50.30290211,51.86628668
2018/10/16,64.1287,11.5,50.28604235,51.85091046
2018/10/17,64.1118,11.5,50.26251786,51.83550919
2018/10/18,64.1277,11.5,50.2529937,51.81998576
2018/10/19,64.1319,11.5,50.23140827,51.80443799
2018/10/20,64.0609,11.5,50.20290694,51.78903654
2018/10/21,64.0396,11.5,50.09106908,51.77345119
2018/10/22,64.0641,11.5,50.17023921,51.75784257
2018/10/23,64.0294,11.5,50.17803681,51.74224454
2018/10/24,63.9893,11.5,50.15237552,51.72665521
2018/10/25,63.96,11.5,50.16067304,51.71108238
2018/10/26,63.96,11.5,50.1277057,51.69552591
2018/10/27,63.84,11.5,50.08371733,51.67997994
2018/10/28,63.82,11.5,50.10386552,51.6644425
2018/10/29,63.78,11.5,50.05622976,51.64891482
