日期,产气量(104m3/d),产水量/m3/d,井底流压/MPa,地层压力/MPa,累积产气量/104m3
2015/11/25,9.563937095,9563.937095,69.38473516,70.51293471,36092.92999
2015/11/26,9.564827098,9564.827098,69.37520346,70.49313233,36188.57826
2015/11/27,9.576347143,9576.347143,69.36700051,70.47301373,36284.34173
2015/11/28,9.589257193,9589.257193,69.36036849,70.45275054,36380.2343
2015/11/29,9.597967227,9597.967227,69.34906179,70.43189117,36476.21398
2015/11/30,9.613177286,9613.177286,69.35556242,70.41107792,36572.34575
2015/12/1,9.633707365,9633.707365,69.35754186,70.39026392,36668.68282
2015/12/2,9.591427201,9591.427201,69.27862673,70.36950006,36764.5971
2015/12/3,9.566307104,9566.307104,69.07167583,70.34849091,36860.26017
2015/12/4,9.568757113,9568.757113,68.25351072,70.32745431,36955.94774
2015/12/5,9.570997122,9570.997122,67.89816664,70.30674388,37051.65771
2015/12/6,9.573877133,9573.877133,68.14349813,70.28580464,37147.39648
2015/12/7,9.552747051,9552.747051,69.18283699,70.26485065,37242.92395
2015/12/8,9.532016971,9532.016971,69.10712379,70.24394063,37338.24412
2015/12/9,8.738203892,8738.203892,68.23621174,70.22320897,37425.62616
2015/12/10,0,0,63.77413069,70.20437612,37425.62616
2015/12/11,0,0,63.93416683,70.18566161,37425.62616
2015/12/12,0,0,64.09415579,70.16684142,37425.62616
2015/12/13,8.216311868,8216.311868,68.33194362,70.14469874,37507.78928
2015/12/14,9.338036219,9338.036219,68.9565463,70.1231365,37601.16964
2015/12/15,9.279675992,9279.675992,68.78751459,70.10066493,37693.9664
2015/12/16,9.282576003,9282.576003,68.48467581,70.07833283,37786.79216
2015/12/17,9.281906001,9281.906001,68.83214071,70.05820505,37879.61122
2015/12/18,9.270375956,9270.375956,68.80907256,70.03530836,37972.31498
2015/12/19,9.274245971,9274.245971,68.80272082,70.01146813,38065.05744
2015/12/20,9.266975943,9266.975943,68.73151757,69.98767611,38157.7272
2015/12/21,9.2559259,9255.9259,68.44512736,69.96384761,38250.28646
2015/12/22,9.245865861,9245.865861,68.6875211,69.93998885,38342.74512
2015/12/23,9.227245789,9227.245789,68.68848188,69.91623181,38435.01757
2015/12/24,9.24031584,9240.31584,68.63928999,69.89239437,38527.42073
2015/12/25,9.227085788,9227.085788,68.60385751,69.86859092,38619.69159
2015/12/26,9.221225766,9221.225766,68.53417641,69.84494684,38711.90385
2015/12/27,9.208055714,9208.055714,68.11868554,69.82133589,38803.98441
2015/12/28,9.204065699,9204.065699,68.5050699,69.79775813,38896.02506
2015/12/29,9.195975668,9195.975668,68.4857761,69.77421537,38987.98482
2015/12/30,8.64748354,8647.48354,68.27070778,69.75105523,39074.45965
2015/12/31,8.86138437,8861.38437,68.0988906,69.72762159,39163.0735
2016/1/1,8.860054365,8860.054365,68.37286843,69.70431185,39251.67404
2016/1/2,8.860574367,8860.574367,68.3734098,69.68108991,39340.27979
2016/1/3,8.859474362,8859.474362,68.36167419,69.65782818,39428.87453
2016/1/4,8.857104353,8857.104353,68.32743483,69.63461416,39517.44557
2016/1/5,8.857814356,8857.814356,68.31758327,69.61139016,39606.02372
2016/1/6,8.069301298,8069.301298,68.27631673,69.58903167,39686.71673
2016/1/7,8.665203609,8665.203609,68.20388583,69.56606421,39773.36877
2016/1/8,8.75561396,8755.61396,68.1163215,69.54315736,39860.9249
2016/1/9,8.894714499,8894.714499,68.21844024,69.52030056,39949.87205
2016/1/10,8.898614514,8898.614514,68.21193464,69.49736618,40038.85819
2016/1/11,8.900294521,8900.294521,68.18193091,69.47433293,40127.86114
2016/1/12,8.903894535,8903.894535,68.17511505,69.45140173,40216.90009
2016/1/13,8.899324517,8899.324517,68.1597393,69.42848961,40305.89333
2016/1/14,8.545643145,8545.643145,67.94468366,69.40565776,40391.34976
2016/1/15,8.831464254,8831.464254,68.05711913,69.38275708,40479.6644
2016/1/16,8.836544273,8836.544273,68.09418763,69.35974612,40568.02985
2016/1/17,8.816834197,8816.834197,68.20083806,69.33670364,40656.19819
2016/1/18,8.828274241,8828.274241,67.97963683,69.31373417,40744.48093
2016/1/19,8.824574227,8824.574227,68.00757236,69.29083388,40832.72667
2016/1/20,8.810354172,8810.354172,67.98219615,69.26784178,40920.83022
2016/1/21,8.055441244,8055.441244,68.14592879,69.24505363,41001.38463
2016/1/22,8.449472772,8449.472772,67.82698834,69.22218282,41085.87936
2016/1/23,8.898114512,8898.114512,67.89375765,69.19920593,41174.8605
2016/1/24,8.989684867,8989.684867,67.8951086,69.17624451,41264.75735
2016/1/25,9.016454971,9016.454971,67.83890784,69.15330085,41354.9219
2016/1/26,9.022624995,9022.624995,67.80316279,69.13033985,41445.14815
2016/1/27,9.032405033,9032.405033,67.79243049,69.10736105,41535.4722
2016/1/28,9.035015043,9035.015043,67.7740598,69.08403822,41625.82235
2016/1/29,9.050945105,9050.945105,67.75934154,69.06075988,41716.3318
2016/1/30,9.055475123,9055.475123,67.73245834,69.03745601,41806.88655
2016/1/31,9.050595104,9050.595104,67.69551157,69.01415121,41897.3925
2016/2/1,9.058265133,9058.265133,67.67199095,68.99089879,41987.97515
2016/2/2,9.08570524,9085.70524,67.62739628,68.96767338,42078.83221
2016/2/3,9.125695395,9125.695395,67.53303544,68.94444498,42170.08916
2016/2/4,9.149855489,9149.855489,67.60142242,68.92122331,42261.58772
2016/2/5,9.193785659,9193.785659,67.56455194,68.89805667,42353.52557
2016/2/6,9.187705635,9187.705635,67.54737842,68.87490641,42445.40263
2016/2/7,9.170035567,9170.035567,67.50705853,68.85174881,42537.10298
2016/2/8,9.154975509,9154.975509,67.45902625,68.82860831,42628.65274
2016/2/9,7.850030447,7850.030447,67.62231393,68.80628766,42707.15304
2016/2/10,7.207997957,7207.997957,67.57423495,68.78440535,42779.23302
2016/2/11,7.190037887,7190.037887,67.48381898,68.76271658,42851.1334
2016/2/12,7.192847898,7192.847898,67.4540322,68.7410949,42923.06188
2016/2/13,7.234108058,7234.108058,67.43570863,68.71936759,42995.40296
2016/2/14,7.210477967,7210.477967,67.40473164,68.69772615,43067.50774
2016/2/15,7.185417869,7185.417869,67.3511343,68.67524897,43139.36192
2016/2/16,7.154277749,7154.277749,67.37827885,68.65270058,43210.9047
2016/2/17,7.200487928,7200.487928,67.2674454,68.63008883,43282.90958
2016/2/18,7.208607959,7208.607959,67.30658141,68.60752007,43354.99566
2016/2/19,7.198987922,7198.987922,67.31980757,68.58491859,43426.98554
2016/2/20,7.19074789,7190.74789,67.30203672,68.56239806,43498.89302
2016/2/21,7.144047709,7144.047709,67.24080259,68.53987908,43570.33349
2016/2/22,7.194137903,7194.137903,67.2620149,68.51735163,43642.27487
2016/2/23,7.183847863,7183.847863,67.2424939,68.49487934,43714.11335
2016/2/24,7.176257834,7176.257834,67.20382281,68.47234326,43785.87593
2016/2/25,7.169187806,7169.187806,67.19779371,68.44982945,43857.56781
2016/2/26,7.179377846,7179.377846,67.17429092,68.42729534,43929.36158
2016/2/27,7.17533783,7175.33783,67.2137695,68.40483109,44001.11496
2016/2/28,7.158267764,7158.267764,67.28508465,68.3823823,44072.69764
2016/2/29,7.146477718,7146.477718,67.11405985,68.3599377,44144.16242
2016/3/1,7.159147768,7159.147768,67.12484233,68.33750437,44215.7539
2016/3/2,7.154917751,7154.917751,67.08903855,68.31513383,44287.30307
2016/3/3,7.138767688,7138.767688,67.06456598,68.29433386,44358.69075
2016/3/4,7.120627618,7120.627618,67.04916947,68.27276585,44429.89703
2016/3/5,7.113137589,7113.137589,67.0213477,68.25041254,44501.0284
2016/3/6,7.107617568,7107.617568,66.99519703,68.22811298,44572.10458
2016/3/7,7.098497532,7098.497532,66.97674144,68.20583688,44643.08955
2016/3/8,7.097707529,7097.707529,66.95459464,68.18357859,44714.06663
2016/3/9,7.093187512,7093.187512,66.91855307,68.16125261,44784.9985
2016/3/10,7.070137422,7070.137422,66.89909473,68.1390076,44855.69988
2016/3/11,7.060287384,7060.287384,66.86931201,68.11672057,44926.30275
2016/3/12,7.056467369,7056.467369,66.84460988,68.09437272,44996.86743
2016/3/13,7.060917387,7060.917387,66.81612661,68.07202618,45067.4766
2016/3/14,7.050627347,7050.627347,66.79671987,68.049687,45137.98287
2016/3/15,7.091317504,7091.317504,66.76659757,68.02736594,45208.89605
2016/3/16,7.133257667,7133.257667,66.76997639,68.00501939,45280.22862
2016/3/17,7.130737657,7130.737657,66.800048,67.98267614,45351.536
2016/3/18,7.122537626,7122.537626,66.71789758,67.96051794,45422.76138
2016/3/19,7.136957681,7136.957681,66.69795485,67.93826707,45494.13095
2016/3/20,7.134727673,7134.727673,66.67457554,67.91589001,45565.47823
2016/3/21,7.133307667,7133.307667,66.65188589,67.89351734,45636.81131
2016/3/22,7.133837669,7133.837669,66.62011736,67.87131988,45708.14968
2016/3/23,7.134557672,7134.557672,66.58851019,67.84900014,45779.49526
2016/3/24,7.129387652,7129.387652,66.56262077,67.82669654,45850.78914
2016/3/25,7.132077663,7132.077663,66.53269088,67.80441606,45922.10991
2016/3/26,7.129587653,7129.587653,66.53056749,67.78215803,45993.40579
2016/3/27,7.139607692,7139.607692,66.4961532,67.75990398,46064.80187
2016/3/28,7.132597665,7132.597665,66.47942724,67.73765006,46136.12784
2016/3/29,7.137277683,7137.277683,66.4511978,67.71539877,46207.50062
2016/3/30,7.137187682,7137.187682,66.41889551,67.69313961,46278.8725
2016/3/31,7.132637665,7132.637665,66.41500931,67.67090126,46350.19887
2016/4/1,7.142007701,7142.007701,66.3800477,67.64865734,46421.61895
2016/4/2,7.144547711,7144.547711,66.38222034,67.62643655,46493.06443
2016/4/3,7.139767692,7139.767692,66.33516272,67.60421168,46564.46211
2016/4/4,7.138367687,7138.367687,66.33396542,67.58254962,46635.84578
2016/4/5,7.135287675,7135.287675,66.29910274,67.56233445,46707.19866
2016/4/6,7.133357667,7133.357667,66.27596565,67.5421338,46778.53224
2016/4/7,7.125117636,7125.117636,66.23669097,67.52205394,46849.78341
2016/4/8,7.138617688,7138.617688,66.21600317,67.50213242,46921.16959
2016/4/9,7.153757747,7153.757747,66.19674839,67.48209019,46992.70717
2016/4/10,7.148807727,7148.807727,66.17101575,67.46203677,47064.19524
2016/4/11,7.149837731,7149.837731,66.16115562,67.44195298,47135.69362
2016/4/12,7.148767727,7148.767727,66.12800635,67.42201506,47207.1813
2016/4/13,7.153427745,7153.427745,66.14274908,67.40224524,47278.71558
2016/4/14,7.161937778,7161.937778,66.1070858,67.38269924,47350.33495
2016/4/15,7.135467676,7135.467676,66.07362472,67.36297857,47421.68963
2016/4/16,7.143287706,7143.287706,66.13405097,67.34326879,47493.12251
2016/4/17,7.013617203,7013.617203,66.0776112,67.32359521,47563.25868
2016/4/18,7.016647215,7016.647215,66.01563772,67.30393956,47633.42515
2016/4/19,7.014147205,7014.147205,66.02428521,67.28429961,47703.56662
2016/4/20,7.012497199,7012.497199,66.00138488,67.2646651,47773.6916
2016/4/21,7.007517179,7007.517179,66.00794516,67.24557548,47843.76677
2016/4/22,7.024507245,7024.507245,65.90396675,67.22590121,47914.01184
2016/4/23,7.046047329,7046.047329,65.91143726,67.20600964,47984.47231
2016/4/24,7.060497385,7060.497385,65.91294075,67.186119,48055.07729
2016/4/25,7.00001715,7000.01715,65.8402806,67.16622154,48125.07746
2016/4/26,7.061117387,7061.117387,65.8812092,67.14629811,48195.68863
2016/4/27,7.064747401,7064.747401,65.87354059,67.12638423,48266.33611
2016/4/28,7.059957383,7059.957383,65.84796477,67.10645711,48336.93568
2016/4/29,7.055657366,7055.657366,65.83355938,67.08654322,48407.49225
2016/4/30,7.056277369,7056.277369,65.8018244,67.06663636,48478.05503
2016/5/1,7.055907367,7055.907367,65.79075606,67.04683062,48548.6141
2016/5/2,7.061167387,7061.167387,65.77371806,67.02758956,48619.22577
2016/5/3,7.137837685,7137.837685,65.69950516,67.00870289,48690.60415
2016/5/4,7.217727995,7217.727995,65.72559119,66.98980528,48762.78143
2016/5/5,7.276118221,7276.118221,65.70136879,66.9708929,48835.54261
2016/5/6,7.187797879,7187.797879,65.69962579,66.95196938,48907.42059
2016/5/7,6.995087131,6995.087131,65.50257613,66.93256676,48977.37146
2016/5/8,0,0,66.03791261,66.91460168,48977.37146
2016/5/9,0,0,65.94995559,66.8963848,48977.37146
2016/5/10,0,0,65.87298207,66.87796621,48977.37146
2016/5/11,0,0,65.93896001,66.85951796,48977.37146
2016/5/12,0,0,65.87298207,66.8410772,48977.37146
2016/5/13,0,0,65.75200264,66.82270162,48977.37146
2016/5/14,0,0,65.68600297,66.80432208,48977.37146
2016/5/15,0,0,65.63099737,66.7860154,48977.37146
2016/5/16,0,0,65.6199956,66.76774881,48977.37146
2016/5/17,0,0,65.59799144,66.74950038,48977.37146
2016/5/18,4.645688019,4645.688019,65.20017441,66.73032972,49023.82834
2016/5/19,6.055243486,6055.243486,65.38740607,66.71101582,49084.38078
2016/5/20,7.014897208,7014.897208,65.3686762,66.6913964,49154.52975
2016/5/21,7.816460317,7816.460317,65.34632615,66.67159676,49232.69435
2016/5/22,7.808570286,7808.570286,65.25328568,66.65180715,49310.78006
2016/5/23,7.977670942,7977.670942,65.05114806,66.63193661,49390.55677
2016/5/24,7.434448835,7434.448835,65.31588126,66.6122891,49464.90125
2016/5/25,7.022667238,7022.667238,65.33222266,66.59274777,49535.12793
2016/5/26,6.985867095,6985.867095,65.19340983,66.57313846,49604.9866
2016/5/27,6.970997038,6970.997038,65.15931473,66.5531998,49674.69657
2016/5/28,6.966847022,6966.847022,65.14504552,66.53314729,49744.36504
2016/5/29,6.967307023,6967.307023,65.13466637,66.51313281,49814.03811
2016/5/30,6.965547017,6965.547017,65.11164622,66.49316785,49883.69358
2016/5/31,6.972557044,6972.557044,65.08526222,66.47303888,49953.41915
